id,date,keywords
biden_49_1465,2024-01-01 00:00:00,message republicans don want help save country way
biden_49_1466,2024-01-01 00:00:00,republicans win vote raise debt limit cover policy previous administration reckless dangerous
biden_49_1467,2024-01-01 00:00:00,national domestic violence awareness prevention month come reaffirm commitment end domestic
biden_50_1468,2024-01-01 00:00:00,build better agenda bipartisan infrastructure deal spur economic growth create support
biden_50_1469,2024-01-01 00:00:00,week work closely leader congress pass build better agenda bipartisan infrastructure
biden_50_1470,2024-01-01 00:00:00,deliver american people
biden_50_1471,2024-01-01 00:00:00,let clear hardworke american pay taxis entire tech oil company long past time
biden_50_1472,2024-01-01 00:00:00,path usher new era economic growth benefit build better agenda bipartisan infrastructure deal
biden_50_1473,2024-01-01 00:00:00,build better agenda bipartisan infrastructure deal overwhelmingly support american people
biden_50_1474,2024-01-01 00:00:00,bipartisan infrastructure deal build better agenda create good pay job low cost family grow economy
biden_50_1475,2024-01-01 00:00:00,moment sure
biden_50_1476,2024-01-01 00:00:00,build better agenda strengthen economy lower taxis working middle class reduce cost child care housing high education grow economy middle
biden_50_1477,2024-01-01 00:00:00,friend american hero representative john lewis remind shortly pass democracy state act national voter registration day day commit defend strengthening expand sacred right vote
biden_50_1478,2024-01-01 00:00:00,year large corporation pay dollar federal income taxis profit time big corporation finally pay fair share
biden_50_1479,2024-01-01 00:00:00,power build country hope leave child grandchild
biden_50_1480,2024-01-01 00:00:00,covid booster shoot
biden_50_1481,2024-01-01 00:00:00,wealthy need tax cut build agenda create economy work build america middle class
biden_50_1482,2024-01-01 00:00:00,need reward work country
biden_50_1483,2024-01-01 00:00:00,join virtual town hall discuss build better agenda upcoming election democrats need win rsvp
biden_50_1484,2024-01-01 00:00:00,ill covid booster shoot
biden_50_1485,2024-01-01 00:00:00,americans right thing fully vaccinate eligible americans shot vaccinate save life
biden_50_1486,2024-01-01 00:00:00,family fallen man woman uniform understand true painful price freedom
biden_50_1487,2024-01-01 00:00:00,millionaire billionaire pay low tax rate teacher firefighter restore fairness tax code work people need tax cut investment grow economy year come
biden_50_1488,2024-01-01 00:00:00,build better agenda cut taxis middle class low cost working family create job sustain economic growth year come important pay penny taxis
biden_50_1489,2024-01-01 00:00:00,qualify booster moderna johnson johnson vaccine fully vaccinate highly protect severe illness covid
biden_50_1490,2024-01-01 00:00:00,climate change hurricane unprecedented flooding historic wildfire effect firsthand summer chance stop climate change bad effect act right pass build better agenda
biden_50_1491,2024-01-01 00:00:00,progress past month pandemic face critical moment tool plan
biden_50_1492,2024-01-01 00:00:00,typical work americans pay taxis evade estimate taxis year wrong
biden_50_1493,2024-01-01 00:00:00,majority americans fully vaccinate pfizer vaccine eligible receive booster shoot month receive second shot
biden_50_1494,2024-01-01 00:00:00,long economy work great hardworke people build country cut deal build better agenda deal work people
biden_50_1495,2024-01-01 00:00:00,folk face urgent choice economy serve wealthy big corporation
biden_50_1496,2024-01-01 00:00:00,majority americans fully vaccinate pfizer receive booster shoot month second
biden_50_1497,2024-01-01 00:00:00,bipartisan infrastructure deal blue collar blueprint rebuild america help historic economic recovery historic long term boom
biden_51_1498,2024-01-01 00:00:00,build better agenda bring everyday cost year big big bite middle class family income health care prescription drug cost child care education housing care elderly relative love
biden_51_1499,2024-01-01 00:00:00,fight covid home need continue effort overseas announce increase
biden_51_1500,2024-01-01 00:00:00,stand inflection point history united states intend work partner ally answer question help lead world peaceful prosperous future people
biden_51_1501,2024-01-01 00:00:00,pursue diplomacy board champion democratic value heart nation people
biden_51_1502,2024-01-01 00:00:00,time year united states war turn page unmatched strength energy commitment resource nation fully squarely focus ahead
biden_51_1503,2024-01-01 00:00:00,recover crisis place long term plan increase opportunity job high wage plan lower everyday cost strain budget nation family build better agenda
biden_51_1504,2024-01-01 00:00:00,honor address general assembly stand inflection point history united stat
biden_51_1505,2024-01-01 00:00:00,evidence clear climate change pose existential threat don stay global temperature rise deep trouble need build invest clean energy cutting emission fight climate change head
biden_51_1506,2024-01-01 00:00:00,summer americans community home affect extreme weather rebuild build invest climate resilience protect community work cut carbon emission
biden_51_1507,2024-01-01 00:00:00,tool pandemic vaccinate
biden_51_1508,2024-01-01 00:00:00,build better agenda invest work family cut taxis lower prescription drug price health care cost reduce cost child care build economy middle
biden_51_1509,2024-01-01 00:00:00,past president cut taxis wealthy big corporation promise economic growth doesn work ultra wealthy corporation pay fair share
biden_51_1510,2024-01-01 00:00:00,build better agenda historic investment middle class family pay reform tax code sure wealthy americans large corporation pay fair share earn pay penny taxis
biden_51_1511,2024-01-01 00:00:00,virtually covid death hospitalization unvaccinated people shot
biden_51_1512,2024-01-01 00:00:00,build economy work people fair shot restore sanity fairness tax code investment know long overdue nation exactly bipartisan infrastructure plan
biden_51_1513,2024-01-01 00:00:00,build agenda existential threat climate change directly invest clean energy create good pay union job work stop climate crisiss disastrous impact work family
biden_51_1514,2024-01-01 00:00:00,big corporation super wealthy start pay fair share taxis long overdue punish ask pay fair share
biden_51_1515,2024-01-01 00:00:00,immigrants come america different circumstance generation strong citizenship day serve
biden_51_1516,2024-01-01 00:00:00,big corporation wealthy pay fair share able invest america
biden_51_1517,2024-01-01 00:00:00,big corporation wealthy pay fair share able invest america
biden_51_1518,2024-01-01 00:00:00,republican governor state texas florida undermine public health requirement people safe play politic life citizen especially child refuse
biden_51_1519,2024-01-01 00:00:00,moment prove american people government work big corporation
biden_51_1520,2024-01-01 00:00:00,build better agenda lower cost child care high education prescription drug health care housing wealthy large corporation pay fair share
biden_51_1521,2024-01-01 00:00:00,congratulation governor defeat recall vote resounding win approach share beat pandemic strong vaccine requirement step reopen school safely plan help sick
biden_51_1522,2024-01-01 00:00:00,california eye nation vote recall poll close
biden_51_1523,2024-01-01 00:00:00,california election day behalf people america grant want vote person sure know vote vote sure family friend vote vote recall
biden_51_1524,2024-01-01 00:00:00,california vote governor rest america count
biden_51_1525,2024-01-01 00:00:00,california election day count vote recall office
biden_51_1526,2024-01-01 00:00:00,election day
biden_51_1527,2024-01-01 00:00:00,vaccine free safe convenient
biden_52_1528,2024-01-01 00:00:00,honor lose dark day year ago honor risk life minute hour
biden_52_1529,2024-01-01 00:00:00,honor life lose flight dark day history year ago matter time pass comme
biden_52_1530,2024-01-01 00:00:00,forget forget child grow parent parents suffer child
biden_52_1531,2024-01-01 00:00:00,year ago nearly life cut short unspeakable act cowardice hatred nation forget lose dark moment history endure pain family love
biden_52_1532,2024-01-01 00:00:00,new covid plan reduce number unvaccinated americans decrease hospitalization death allow child school safely economy strong business open spare effort save life beat virus
biden_52_1533,2024-01-01 00:00:00,plan elect official state undermine life save action need defeat covid governor help beat pandemic way
biden_52_1534,2024-01-01 00:00:00,responsibility protect american people sure vaccine american include booster soon authorize eligible able free booster right away thousand site country
biden_52_1535,2024-01-01 00:00:00,department labor develop emergency rule require employer employee ensure workforce fully vaccinate negative test week
biden_52_1536,2024-01-01 00:00:00,right local school official try child safe pandemic governor pick fight
biden_52_1537,2024-01-01 00:00:00,bipartisan infrastructure deal build better agenda create million good pay job rebuild road bridge low taxis work family low cost work family include child care elder care community college pre
biden_52_1538,2024-01-01 00:00:00,pandemic unvaccinated tragedy preventable people die die covid don haven vaccinate save life life love
biden_52_1539,2024-01-01 00:00:00,folk evidence clear climate change pose existential threat life economy stop bad build plan investment fight climate crisis cut emission infrastructure resilient
biden_52_1540,2024-01-01 00:00:00,tour community impact ida new jersey new york tell folk ground commit
biden_52_1541,2024-01-01 00:00:00,middle class build america union build middle class labor day honor worker endure movement economy heart soul spine nation
biden_52_1542,2024-01-01 00:00:00,know folk hesitant vaccinate vaccine safe effective good way protect
biden_52_1543,2024-01-01 00:00:00,develop country world economy big pandemic economic plan work
biden_52_1544,2024-01-01 00:00:00,supreme court overnight ruling unprecedented assault constitutional right require immediate response launch government effort respond look step ensure texans access safe legal abortion
biden_52_1545,2024-01-01 00:00:00,harm way struggle deal aftermath storm fire faith stand long recover rebuild
biden_52_1546,2024-01-01 00:00:00,want express heartfelt thank responder work night save life
biden_52_1547,2024-01-01 00:00:00,texas law significantly impair people access health care need
biden_52_1548,2024-01-01 00:00:00,extend forever war
biden_52_1549,2024-01-01 00:00:00,decision afghanistan afghanistan end era major military operation remake country
biden_52_1550,2024-01-01 00:00:00,low grade low risk low cost war time end war afghanistan
biden_52_1551,2024-01-01 00:00:00,past day troop execute large airlift history unmatched courage profe
biden_52_1552,2024-01-01 00:00:00,service member lose hero ultimate sacrifice service high american ideal
biden_52_1553,2024-01-01 00:00:00,group responsible attack troop innocent civilian kabul ful
biden_52_1554,2024-01-01 00:00:00,american service member life hero heroes engage dangerous selfless mission
biden_52_1555,2024-01-01 00:00:00,provide safe evacuation americans afghan ally partner afghans target association united states
biden_52_1556,2024-01-01 00:00:00,thank democrat come advance build better agenda house houses historic vote huge step forward work restore americas economy rebuild infrastructure invest share future
biden_52_1557,2024-01-01 00:00:00,million americans wait fda approval
biden_53_1558,2024-01-01 00:00:00,united states stand commitment evacuate people
biden_53_1559,2024-01-01 00:00:00,screen clear welcome afghans help war effort new home united states america america
biden_53_1560,2024-01-01 00:00:00,henris path don forget need seek shelter battle covid delta variant wear mask try observe social distancing country don catch storm vaccinate
biden_53_1561,2024-01-01 00:00:00,address nation administrations response tropical storm henri update
biden_53_1562,2024-01-01 00:00:00,sit governor try block intimidate educator protect kid covid politi
biden_53_1563,2024-01-01 00:00:00,human right center foreign policy periphery way endless military deployment
biden_53_1564,2024-01-01 00:00:00,covid vaccine safe free highly effective highly effective vaccine experience reduction
biden_53_1565,2024-01-01 00:00:00,answer clear continue repeat mistake past
biden_53_1566,2024-01-01 00:00:00,president preside american troop presence afghanistan
biden_53_1567,2024-01-01 00:00:00,afghanistan year ago clear goal attack september
biden_53_1568,2024-01-01 00:00:00,address nation afghanistan
biden_53_1569,2024-01-01 00:00:00,economy come
biden_53_1570,2024-01-01 00:00:00,challenging time people haiti sadden devastating earthquake occur sain
biden_53_1571,2024-01-01 00:00:00,way clear economic plan work produce result country forward
biden_53_1572,2024-01-01 00:00:00,family receive second monthly payment expand child tax credit money game changerand lifesaver
biden_53_1573,2024-01-01 00:00:00,gov lead california unprecedented crisis
biden_53_1574,2024-01-01 00:00:00,republican bridge democratic road bipartisan infrastructure deal win americans
biden_53_1575,2024-01-01 00:00:00,year build country
biden_53_1576,2024-01-01 00:00:00,year year infrastructure week cusp historic bipartisan infrastructure decade transform america
biden_53_1577,2024-01-01 00:00:00,big news folk bipartisan infrastructure deal officially pass senate hope congress send desk
biden_53_1578,2024-01-01 00:00:00,wait tackle climate crisis sign unmistakable science undeniable cost inaction kee
biden_53_1579,2024-01-01 00:00:00,delta variant surge power stop vaccinate
biden_53_1580,2024-01-01 00:00:00,big news total administration create new job job create president month history biden plan work
biden_53_1581,2024-01-01 00:00:00,january mob extremist launch violent deadly assault capitol truth prevail brave law enforcement official life line defend democracy behalf grateful nation thank
biden_53_1582,2024-01-01 00:00:00,tune deliver remark july job report
biden_53_1583,2024-01-01 00:00:00,job create office historic
biden_53_1584,2024-01-01 00:00:00,year ago nation pass voting rights act big step forward pursuit perfect
biden_53_1585,2024-01-01 00:00:00,historic economic progress create job administration month office chance turn great movement economy work americans
biden_53_1586,2024-01-01 00:00:00,happy birthday proud brother friend
biden_53_1587,2024-01-01 00:00:00,worker compete job job compete worker
biden_54_1588,2024-01-01 00:00:00,prepared deal surge covid case year ago ability save
biden_54_1589,2024-01-01 00:00:00,past time super wealthy profitable corporation begin pay fair share
biden_54_1590,2024-01-01 00:00:00,worried delta variant answer simple vaccinate
biden_54_1591,2021-07-31 00:00:00,historic early strategic investment need elect democrats onward help build elect democrats ballot add grassroots donation
biden_54_1592,2021-07-31 00:00:00,week reach historic bipartisan infrastructure deal secretary granholm secretary raimondo gina mccarthy hit
biden_54_1593,2021-07-29 00:00:00,bipartisan infrastructure deal signal world democracy function deliver big thing
biden_54_1594,2021-07-27 00:00:00,todays announcement clear important protection delta variant vaccine
biden_54_1595,2021-07-26 00:00:00,find know virginia
biden_54_1596,2021-07-26 00:00:00,mark anniversary americans disabilities act
biden_54_1597,2021-07-25 00:00:00,america possibility
biden_54_1598,2021-07-24 00:00:00,folks delta variant joke protect loved vaccinate
biden_54_1599,2021-07-23 00:00:00,run governor virginia create good pay job health care affordable child world class education tune grassroot event
biden_54_1600,2021-07-22 00:00:00,condemn mass detention sham trial cuban regime effort threaten cuban people silence
biden_54_1601,2021-07-20 00:00:00,month economic plan work
biden_54_1602,2021-07-19 00:00:00,expand child tax credit prove democracy deliver american people
biden_54_1603,2021-07-19 00:00:00,office month ago new job month day fast
biden_54_1604,2021-07-18 00:00:00,wildfire stop county state line work hand hand state local leader invest prevention preparation fight wildfire
biden_54_1605,2021-07-18 00:00:00,delta variant rise country important vaccinate head
biden_54_1606,2021-07-17 00:00:00,service member
biden_54_1607,2021-07-17 00:00:00,yesterdays federal court ruling deeply disappointing court order affect current daca recipient
biden_54_1608,2021-07-16 00:00:00,year hard fight progress covid complacent let finish job
biden_54_1609,2021-07-15 00:00:00,historic day country begin nearly work family start receive fir
biden_54_1610,2021-07-15 00:00:00,thank stop olivia voice urge young people vaccinate
biden_54_1611,2021-07-14 00:00:00,let clear vigorously challenge attack election
biden_54_1612,2021-07-14 00:00:00,big lie
biden_54_1613,2021-07-11 00:00:00,vaccinate folk free effective easy important
biden_54_1614,2021-07-09 00:00:00,let clear capitalism competition capitalism exploitation
biden_54_1615,2021-07-09 00:00:00,day year economic crisis announce way thing
biden_54_1616,2021-07-08 00:00:00,sacred right vote attack country launch kind voter protection effort tune
biden_54_1617,2021-07-07 00:00:00,fact year education long compete century build better agenda
biden_55_1618,2021-07-06 00:00:00,close declare independence covid fight powerful strain del
biden_55_1619,2021-07-04 00:00:00,america come
biden_55_1620,2021-07-03 00:00:00,shot administer check deliver americans job add economy come long way beginning
biden_55_1621,2021-07-02 00:00:00,help mark independence virus
biden_55_1622,2021-07-02 00:00:00,job office economic plan work
biden_55_1623,2021-07-01 00:00:00,science clear good way protect virus variant fully vaccinate vaccinate covid shoot soon possible time let guard
biden_55_1624,2021-07-01 00:00:00,todays decision supreme court undercut voting right country
biden_55_1625,2021-06-30 00:00:00,mobilize volunteer organizer invest state party fight protect voting right consider chip build party infrastructure need win
biden_55_1626,2021-06-29 00:00:00,people come
biden_55_1627,2021-06-26 00:00:00,heart community surfside grieve lose love wait anxiously search rescue effort
biden_55_1628,2021-06-26 00:00:00,herculean effort globe
biden_55_1629,2021-06-24 00:00:00,bipartisan agreement represent large investment public transit american history large investment rai
biden_55_1630,2021-06-24 00:00:00,heres deal delta variant contagious deadly spread quickly world leave youn
biden_55_1631,2021-06-23 00:00:00,simple proposition love
biden_55_1632,2021-06-23 00:00:00,fact surge gun violence country beginning pandemic unacceptable
biden_55_1633,2021-06-22 00:00:00,sit idly democracy peril america need protect sacred right vote ensure
biden_55_1634,2021-06-21 00:00:00,build economy reward work
biden_55_1635,2021-06-21 00:00:00,child tax credit mean help directly bank account family need nearly work family auto
biden_55_1636,2021-06-20 00:00:00,happy father day father stepfather grandfather father figure enrich character love unconditional
biden_55_1637,2021-06-19 00:00:00,honor true meaning juneteenth continue promise equality
biden_55_1638,2021-06-18 00:00:00,pass shot day office nation crisis virus retreat
biden_55_1639,2021-06-17 00:00:00,juneteenth officially federal holiday
biden_55_1640,2021-06-17 00:00:00,big deal affordable care act stay reminder sign health care
biden_55_1641,2021-06-16 00:00:00,right track american rescue plan lay strong foundation new economy bring step pass american jobs plan build economy work
biden_55_1642,2021-06-16 00:00:00,pass grim milestone life lose covid heart lose love
biden_55_1643,2021-06-15 00:00:00,coordinated attack voting right country jim crow century end congress enact legislation easy eligible americans access ballot box prevent attack sacred right vote
biden_55_1644,2021-06-15 00:00:00,ninth anniversary daca dreamer deserve stability home know congress find
biden_55_1645,2021-06-15 00:00:00,democracy thrive infrastructure democracy strong people right vote freely fairly conveniently free independent press pursue truth law apply equally regardless look
biden_55_1646,2021-06-14 00:00:00,transatlantic alliance strong foundation collective security shared prosperity build
biden_55_1647,2021-06-14 00:00:00,pandemic expose badly need invest foundation country work people country propose american jobs plan
biden_56_1648,2021-06-13 00:00:00,honor meet majesty queen windsor castle
biden_56_1649,2021-06-12 00:00:00,covid vaccine free lack access child care barrier nation large child care provider offer free care parent caregiver vaccinate july
biden_56_1650,2021-06-12 00:00:00,year ago suffer deadly attack affect lgbtq community history minute pulse nightclub
biden_56_1651,2021-06-11 00:00:00,diplomacy
biden_56_1652,2021-06-10 00:00:00,announce united states donate new pfizer vaccine low low middle income
biden_56_1653,2021-06-10 00:00:00,covid vaccine free vaccinated folk
biden_56_1654,2021-06-10 00:00:00,foreign trip clear
biden_56_1655,2021-06-09 00:00:00,lgbtq right human right celebrate month rest equality lgbtq americans finally achieve codify law senate pass equality act
biden_56_1656,2021-06-09 00:00:00,way europe foreign trip presidency know democracy rally togeth
biden_56_1657,2021-06-08 00:00:00,beginning chance economy come beat pandemic year darkness emerge light vaccine help country track
biden_56_1658,2021-06-08 00:00:00,folks delta variant
biden_56_1659,2021-06-07 00:00:00,united states industrialized country world national pay family leave policy disgrace pass american families plan
biden_56_1660,2021-06-06 00:00:00,competition century future build right america
biden_56_1661,2021-06-06 00:00:00,meet survivor tulsa massacre week help fill silence silence wound deepen painfu
biden_56_1662,2021-06-05 00:00:00,count vaccinate
biden_56_1663,2021-06-05 00:00:00,great news folk hit record high health care enrollment people coverage affordable care act
biden_56_1664,2021-06-05 00:00:00,decade disinvestment road bridge water system crumble pass american jobs plan rebuild countrys infrastructure create million good pay union job process
biden_56_1665,2021-06-04 00:00:00,time build foundation lay progress undeniable assure need american jobs plan american families plan
biden_56_1666,2021-06-04 00:00:00,unemployment low level pandemic start plan work let
biden_56_1667,2021-06-04 00:00:00,todays job report historic progress american family american economy add job create
biden_56_1668,2021-06-03 00:00:00,united states america single thing capacity act
biden_56_1669,2021-06-03 00:00:00,unemployment claim adult vaccinate office progress
biden_56_1670,2021-06-03 00:00:00,work adult americans vaccinate
biden_56_1671,2021-06-02 00:00:00,happen tulsa year ago riot
biden_56_1672,2021-06-02 00:00:00,announce month long effort adult americans vaccinate
biden_56_1673,2021-06-02 00:00:00,congratulation congresswoman elect victory night grit determination help deliver real result new mexicans good hand
biden_56_1674,2021-06-01 00:00:00,year ago thriving black community greenwood tulsa oklahoma ruthlessly attack white supremacist mob
biden_56_1675,2021-05-31 00:00:00,memorial day honor reflect courage integrity selfless dedication member armed forces
biden_56_1676,2021-05-31 00:00:00,tune honor fall hero national memorial day observance
biden_56_1677,2021-05-29 00:00:00,grassroots supporter possible pass american rescue plan start country track
biden_57_1678,2021-05-28 00:00:00,office economy add job month add job month fact create job
biden_57_1679,2021-05-28 00:00:00,simply america come
biden_57_1680,2021-05-28 00:00:00,america turn tide century pandemic generation economic crisis
biden_57_1681,2021-05-28 00:00:00,moment rebuild economy middle
biden_57_1682,2021-05-27 00:00:00,biden economic plan work
biden_57_1683,2021-05-27 00:00:00,tune deliver remark economic progress share vision future
biden_57_1684,2021-05-26 00:00:00,await detail late mass shooting san jose thing know sure
biden_57_1685,2021-05-26 00:00:00,enjoy meet maria dreamers month dreamer americans fight
biden_57_1686,2021-05-25 00:00:00,country fail properly invest infrastructure century american jobs plan million americans good pay union job repair countrys crumble infrastructure blue collar blueprint rebuild america
biden_57_1687,2021-05-25 00:00:00,year george floyd murder time georges family extraordinary courage month
biden_57_1688,2021-05-24 00:00:00,meet expert scientist administration set ambitious goal adult population receive dose vaccine july big goal remarkable job
biden_57_1689,2021-05-24 00:00:00,american rescue plan help crisis track
biden_57_1690,2021-05-24 00:00:00,recent attack jewish community despicable stop condemn hateful behavior home abroa
biden_57_1691,2021-05-23 00:00:00,pharmacy coast coast offer walk vaccination appointment necessary find location
biden_57_1692,2021-05-23 00:00:00,office hunger rate drop adult low rate start pandemic
biden_57_1693,2021-05-22 00:00:00,american families plan generation investment foundation middle class prosperity education health care child care
biden_57_1694,2021-05-21 00:00:00,folk let beat virus visit text zip code wecandothis
biden_57_1695,2021-05-20 00:00:00,million americans fault knock flat past year determined fighting chance focus vaccinate nation economy run
biden_57_1696,2021-05-20 00:00:00,incidents hate asian americans shocking spike year wrong
biden_57_1697,2021-05-20 00:00:00,country right direction work dig way economic collapse pass american jobs plan create million good pay job rebuild countrys infrastructure
biden_57_1698,2021-05-19 00:00:00,count roll sleeve vaccinate work change course pandemic find near place covid vaccine
biden_57_1699,2021-05-18 00:00:00,text zip code find covid vaccination location
biden_57_1700,2021-05-18 00:00:00,fords rouge electric vehicle center bring home year dad manage car dealership
biden_57_1701,2021-05-18 00:00:00,help spread word july uber lyft offer america free rid covid vaccination site
biden_57_1702,2021-05-18 00:00:00,battle covid pandemic nation arsenal vaccine rest world
biden_57_1703,2021-05-17 00:00:00,light end tunnel grow brighter day
biden_57_1704,2021-05-17 00:00:00,international day homophobia transphobia biphobia message united states clear
biden_57_1705,2021-05-15 00:00:00,know folk lot question covid vaccine late mask guidance nation exp
biden_57_1706,2021-05-14 00:00:00,moment build economy work
biden_57_1707,2021-05-13 00:00:00,cdc announce long recommend fully vaccinate people need wear mask
biden_58_1708,2021-05-13 00:00:00,possible extraordinary success vaccinate americans quickly
biden_58_1709,2021-05-13 00:00:00,year hard work sacrifice rule simple vaccinate wear mask
biden_58_1710,2021-05-13 00:00:00,vaccinate easy find vaccine site texte zip code
biden_58_1711,2021-05-13 00:00:00,great day america long battle covid hour ago cdc announce long recommend fully vaccinate people need wear mask
biden_58_1712,2021-05-13 00:00:00,big news cdc fully vaccinate need wear mask indoor outdoors setting
biden_58_1713,2021-05-13 00:00:00,administration mobilize government response fuel quickly safely need
biden_58_1714,2021-05-12 00:00:00,covid vaccine easy find location
biden_58_1715,2021-05-12 00:00:00,cross vaccine shot administer office truly remarkable achievement
biden_58_1716,2021-05-11 00:00:00,vaccinate nation create thousand job deliver real result people feel life essence america democracy action
biden_58_1717,2021-05-11 00:00:00,work hard ensure transportation barrier come covid vaccine excited
biden_58_1718,2021-05-10 00:00:00,american families plan address big challenge face american family access good education include universal pre quality affordable child care week pay family medical leave money directly pocket family
biden_58_1719,2021-05-09 00:00:00,extraordinarily tough year mom country mom carry pande
biden_58_1720,2021-05-09 00:00:00,mom wish safe happy mothers day share favorite quote mother
biden_58_1721,2021-05-08 00:00:00,nearly infrastructure job create american jobs plan don require college degree blue collar blueprint build america
biden_58_1722,2021-05-08 00:00:00,proud people work white house day
biden_58_1723,2021-05-07 00:00:00,beginning administration economy add job work america right direction
biden_58_1724,2021-05-07 00:00:00,tune discuss april job report
biden_58_1725,2021-05-06 00:00:00,week launch restaurant revitalization fund provide direct relief restaurant hard hit food
biden_58_1726,2021-05-05 00:00:00,want economy recover way deal restaurant need seat table
biden_58_1727,2021-05-04 00:00:00,goal july adult americans shot
biden_58_1728,2021-05-03 00:00:00,georgia send senate history thank
biden_58_1729,2021-05-03 00:00:00,teachers extraordinary force good nation
biden_58_1730,2021-05-02 00:00:00,america choose hope fear truth lie light darkness
biden_58_1731,2021-05-01 00:00:00,democracy deliver american people
biden_58_1732,2021-05-01 00:00:00,elections difference thank georgia
biden_58_1733,2021-05-01 00:00:00,asian american native hawaiian pacific islander heritage month recognize history achievement
biden_58_1734,2021-05-01 00:00:00,optimistic future america
biden_58_1735,2021-04-30 00:00:00,thank georgia
biden_58_1736,2021-04-30 00:00:00,join philadelphias street station celebrate amtraks anniversary
biden_58_1737,2021-04-29 00:00:00,georgia celebrate success day biden harris administration job come folk vaccinate day ahead tune
biden_59_1738,2021-04-29 00:00:00,day
biden_59_1739,2021-04-29 00:00:00,truly restore soul america need protect sacred right vote congress pass
biden_59_1740,2021-04-29 00:00:00,trickle economic work time grow economy middle
biden_59_1741,2021-04-29 00:00:00,day ago americas house fire act pass american rescue plan administer mill
biden_59_1742,2021-04-29 00:00:00,track tune administration joint address congress
biden_59_1743,2021-04-28 00:00:00,joint address accessible americans white house livestream american sign language asl
biden_59_1744,2021-04-28 00:00:00,joint address congress join mayor thank grassroots supporter sign join
biden_59_1745,2021-04-27 00:00:00,day administration belt america track
biden_59_1746,2021-04-27 00:00:00,believe work time live poverty raise minimum wage hour
biden_59_1747,2021-04-26 00:00:00,american jobs plan strengthen union help protect worker rebuild economy
biden_59_1748,2021-04-26 00:00:00,launch new program fund american rescue plan provide nutrition assistance
biden_59_1749,2021-04-25 00:00:00,vaccinate america
biden_59_1750,2021-04-25 00:00:00,india send assistance united states hospital strain early pandemic determined
biden_59_1751,2021-04-24 00:00:00,office promise help way month proud help deliver
biden_59_1752,2021-04-24 00:00:00,let close digital divide american jobs plan sure american access high speed internet
biden_59_1753,2021-04-23 00:00:00,head georgia thursday mark day administration thank folk help build nation soon
biden_59_1754,2021-04-22 00:00:00,office president biden set bold goal shot day reach goal
biden_59_1755,2021-04-22 00:00:00,america rejoin paris agreement ready rally world tackle climate crisis let
biden_59_1756,2021-04-21 00:00:00,guilty verdict bring george floyd family pain find purpose george legacy
biden_59_1757,2021-04-20 00:00:00,jury minnesota find minneapolis police officer derek chauvin guilty murder george floyd verdict
biden_59_1758,2021-04-20 00:00:00,live president biden vice president harris address nation verdict trial derek chauvin
biden_59_1759,2021-04-20 00:00:00,act american jobs plan year people look moment america win future
biden_59_1760,2021-04-19 00:00:00,adult eligible covid vaccine better day ahead
biden_59_1761,2021-04-18 00:00:00,imagine future lead world tackle threat climate change american job ingenuity
biden_59_1762,2021-04-16 00:00:00,vice president harris brief mass shooting fedex facility indianapolis god bless indi
biden_59_1763,2021-04-16 00:00:00,look forward welcome friend prime minister suga white house foreign leader
biden_59_1764,2021-04-14 00:00:00,time end americas long war time american troop come home afghanistan
biden_59_1765,2021-04-14 00:00:00,continue progress work vaccinate adult country current day dail
biden_59_1766,2021-04-14 00:00:00,fda cdc recommend pause use johnson johnson vaccine heres need know
biden_59_1767,2021-04-13 00:00:00,defy fear duty throw gauntlet fate honor scorn compromise death
biden_60_1768,2021-04-13 00:00:00,race determine health outcome
biden_60_1769,2021-04-12 00:00:00,think daunte wright family
biden_60_1770,2021-04-10 00:00:00,gun violence country epidemic
biden_60_1771,2021-04-09 00:00:00,americans receive dose adult americans fully
biden_60_1772,2021-04-08 00:00:00,administration initial step reduce gun violence include stop proliferation ghost gun regul
biden_60_1773,2021-04-08 00:00:00,join vice president harris attorney general garland announce new action reduce gun violence tune
biden_60_1774,2021-04-07 00:00:00,clean drinking water infrastructure american jobs plan improve water infrastructure replace
biden_60_1775,2021-04-06 00:00:00,proud share cross shot day administration
biden_60_1776,2021-04-06 00:00:00,administration work america vaccinate quickly possible tune provide update progress
biden_60_1777,2021-04-05 00:00:00,heres deal wall street build country
biden_60_1778,2021-04-04 00:00:00,family wish health hope joy peace happy easter
biden_60_1779,2021-04-03 00:00:00,week announce american jobs plan invest infrastructure strengthen americas competitiveness
biden_60_1780,2021-04-01 00:00:00,american jobs plan ensure american turn faucet fountain drink clean water
biden_60_1781,2021-04-01 00:00:00,american jobs plan large american job investment world war
biden_60_1782,2021-04-01 00:00:00,american jobs plan nation lead pipe service line replace
biden_60_1783,2021-03-31 00:00:00,wall street build country
biden_60_1784,2021-03-31 00:00:00,deliver american people american rescue plan american jobs plan
biden_60_1785,2021-03-31 00:00:00,american jobs plan generation investment america modernize mile highway road main street repair bridge desperately need upgrade replace nation lead pipe service line
biden_60_1786,2021-03-31 00:00:00,million americans lose job year truth time build economy
biden_60_1787,2021-03-30 00:00:00,silent face rise violence asian americans additional step respo
biden_60_1788,2021-03-29 00:00:00,proud announce week adult eligible vaccinate
biden_60_1789,2021-03-29 00:00:00,vice president harris wrap covid brief tune update response virus
biden_60_1790,2021-03-28 00:00:00,week ago direct state tribe territory adult americans eligible vaccine later
